3.323988138597224751e+00
3.164238909783797293e+00
3.263403795917240391e+00
3.275515098093779720e+00
3.294577042761115848e+00
3.263092926654139081e+00
3.278332290453053854e+00
3.380956689305505858e+00
3.406188095935650750e+00
3.433821322727250713e+00
3.270450117245813360e+00
3.472693500609365991e+00
3.583373285614766868e+00
3.569770375744315327e+00
3.595766957532408270e+00
3.485241174422816890e+00
3.512202709748804885e+00
3.520056519932153183e+00
3.631826449384466748e+00
3.641200781595639757e+00
3.747986884538319519e+00
3.767947643335863628e+00
3.785896811794222661e+00
3.709779672805527895e+00
3.671833734283035167e+00
3.677628773608276891e+00
3.684340698064259456e+00
3.618618912960758660e+00
3.599411034812564303e+00
3.641667961951704946e+00
3.651448448879189623e+00
3.601106674392474449e+00
3.756485131427389934e+00
3.679127377952290168e+00
3.751127560545230999e+00
3.715854629482445048e+00
3.888115369834485691e+00
3.949109548790039170e+00
4.068668499166238739e+00
4.026649975846698482e+00
4.196615433511625248e+00
4.236095941391977426e+00
4.173793948830921252e+00
4.211256653101419722e+00
4.388873066012449975e+00
4.455439047331656965e+00
4.282967216291045709e+00
4.412686027954659806e+00
4.586372928398055215e+00
4.642341176934001723e+00
4.482344377038153027e+00
4.617025726801444740e+00
4.780054881316506687e+00
4.909632984456096416e+00
4.816520857187465587e+00
4.900292565106775022e+00
4.940381648478433974e+00
4.976866992068650575e+00
4.926910209857522815e+00
5.029477932942317153e+00
5.052527553288098439e+00
5.057200068220644162e+00
4.980233809278835189e+00
5.039537394461922837e+00
5.017770633667685942e+00
5.030246676733736599e+00
4.904580397576109974e+00
4.946875145809466190e+00
4.925619629757620466e+00
4.774620321103142828e+00
4.810561934958959895e+00
4.834810275992067474e+00
4.789847466998822689e+00
4.786647880991818482e+00
4.748410369146422561e+00
4.763135319157435710e+00
4.781961683740163949e+00
4.813312712614686184e+00
4.909425467851706415e+00
4.925809089188362577e+00
4.958660737325229384e+00
4.909388967901907819e+00
4.962068308349253165e+00
4.967593854234445772e+00
4.992390181301490593e+00
5.018362070208056025e+00
5.147007418343796381e+00
5.048687038193552468e+00
5.041586876945634899e+00
5.069324989388698022e+00
5.208024312236270603e+00
5.241311289014425334e+00
5.191462986332667562e+00
5.101380253595286796e+00
